5381;Lauan Log;Lauan-Holzscheit;Rondin de lauan;ラワン原木
5382;Willow Log;Weiden-Holzscheit;Rondin de saule;ウィロー原木
5383;Ash Log;Eschen-Holzscheit;Rondin de frêne;アッシュ原木
5384;Cedar Log;Zedern-Holzscheit;Rondin de cèdre;シーダー原木
5385;Elm Log;Ulmen-Holzscheit;Rondin d'orme;エルム原木
5386;Yew Log;Eiben-Holzscheit;Rondin d'if;ユー原木
5387;Chestnut Log;Kastanien-Holzscheit;Rondin de châtaignier;チェスナット原木
5388;Walnut Log;Walnuss-Holzscheit;Rondin de noyer;ウォルナット原木
5389;Pine Log;Kiefern-Holzscheit;Rondin de pin;パイン原木
5619;Intelligence Materia I;Intelligenz-Materia I;Matéria d'intelligence I;知力のマテリア
5620;Intelligence Materia II;Intelligenz-Materia II;Matéria d'intelligence II;知力のマテリラ
5621;Intelligence Materia III;Intelligenz-Materia III;Matéria d'intelligence III;知力のマテリダ
5622;Intelligence Materia IV;Intelligenz-Materia IV;Matéria d'intelligence IV;知力のマテリガ
5623;Intelligence Materia V;Intelligenz-Materia V;Matéria d'intelligence V;知力のマテリジャ
5624;Mind Materia I;Willenskraft-Materia I;Matéria d'esprit I;心力のマテリア
5625;Mind Materia II;Willenskraft-Materia II;Matéria d'esprit II;心力のマテリラ
5626;Mind Materia III;Willenskraft-Materia III;Matéria d'esprit III;心力のマテリダ
5627;Mind Materia IV;Willenskraft-Materia IV;Matéria d'esprit IV;心力のマテリガ
5628;Mind Materia V;Willenskraft-Materia V;Matéria d'esprit V;心力のマテリジャ
5629;Piety Materia I;Frömmigkeits-Materia I;Matéria de piété I;信力のマテリア
5630;Piety Materia II;Frömmigkeits-Materia II;Matéria de piété II;信力のマテリラ
5631;Piety Materia III;Frömmigkeits-Materia III;Matéria de piété III;信力のマテリダ
5632;Piety Materia IV;Frömmigkeits-Materia IV;Matéria de piété IV;信力のマテリガ
5633;Piety Materia V;Frömmigkeits-Materia V;Matéria de piété V;信力のマテリジャ
5634;Fire Materia I;Feuer-Materia I;Matéria pyrovoile I;防火のマテリア
15608;Grimoire of the Round;Grimoire der Runde;Grimoire de la Table ronde;グリモア・オブ・ラウンド
15609;Codex of the Round;Kodex der Runde;Codex de la Table ronde;コーデックス・オブ・ラウンド
15610;Astrometer of the Round;Astrometer der Runde;Astromètre de la Table ronde;メーター・オブ・ラウンド
15611;Shield of the Round;Schild der Runde;Pavois de la Table ronde;シールド・オブ・ラウンド
15626;Fat Purse;Praller Beutel;Grosse-Bourse;ファットパース
15627;The Impaler;Pfähler;Zigouille-yéti;イエティキラー
15628;La Reale;La Reale;La Réale;ラ・レアル
15629;Scaleripper;Schuppenreißer;Arrachécaille;スケイルリッパー
15630;The Dreamweaver;Traumweber;Tisseur-des-rêves;アクムノタネ
15631;Meteortoise;Meteorkröte;Tortue météore;メテオトータス
15632;The Ewer King;Krugkönig;Porte-Aiguière;水瓶王
35373;Manganese Claw Hammer;Mangan-Klauenhammer;Marteau arrache-clou en manganèse;マンガン・クローハンマー
35374;Manganese File;Mangan-Feile;Lime en manganèse;マンガン・ファイル
35375;Manganese Pliers;Mangan-Zange;Tenailles en manganèse;マンガン・プライヤー
35376;Ironwood Grinding Wheel;Eisenholz-Schleifrad;Meule en manganèse;アイアンウッド・グラインディングホイール
35377;Manganese Awl;Mangan-Ahle;Alêne en manganèse;マンガン・アウル
40719;Damnation Orchestrion Roll;Notenrolle von „Damnation“;Rouleau “Damnation”;オーケストリオン譜:破滅
40720;Skullduggery Orchestrion Roll;Notenrolle von „Skullduggery“;Rouleau “Skullduggery”;オーケストリオン譜:奸計
40721;Tranquility Orchestrion Roll;Notenrolle von „Tranquility“;Rouleau “Tranquility”;オーケストリオン譜:静かなる一刻
40752;Voidcast Pauldron;Rüstungssplitter des Nichts;Morceau d'armure noire de chevalier du néant;大妖異の黒鎧片
40753;Pearl of Fissures;Pastelbrauner Stein des Nichts;Orbe de maître de la terre;大妖異の土宝珠
40754;Pearl of Tides;Azurblauer Stein des Nichts;Orbe de maître de l'eau;大妖異の水宝珠
40756;Shishu Reiseki;Shishu-Reiseki;Reiseki de Shishû;紫洲の霊石
40757;Seiryu Sculpture;Seiryu-Skulptur;Statue de Seiryû;青龍の彫像
40758;Suzaku Sculpture;Suzaku-Skulptur;Statue de Suzaku;朱雀の彫像
41056;Abyssal Diamond;Finster-Kristall;Cristal de l'ultime salut;大妖異の水晶
41057;Abyssal Barding;Zeromus-Rossharnisch;Barde de Zeromus;ゼロムス・バード
41082;Fern Interior Wall;Farn-Wandvertäfelung;Revêtement mural de fougères;ファーンインナーウォール
41083;Greige Carpet;Graubeiger Teppich;Moquette écru;グレージュカーペット
41084;Seabed Ceiling Lamp;Meeresgrundlampe;Lustre des fonds marins;シーベッド・シーリングランプ
41085;Hanging Lure Display;Köder-Schaukasten für die Wand;Cadre d'appâts;ハンギング・ルアーディスプレイ
41086;Abyssal Wings Display;Zeromus-Erinnerung;Ailes abyssales;ゼロムスの追憶
42181;Br'aaxskin Headband of Aiming;Br'aaxleder-Stirnband des Zielens;Bandeau de pisteur en cuir de br'aax;ブラーシャ・レンジャーヘッドバンド
42182;Sarcenet Chestwrap of Aiming;Sarsenett-Brustwickel des Zielens;Cache-poitrine de pisteur en sarcenet;サーセネット・レンジャーチェストラップ
42183;Br'aaxskin Armlets of Aiming;Br'aaxleder-Armreife des Zielens;Brassards de pisteur en cuir de br'aax;ブラーシャ・レンジャーアームレット
42184;Sarcenet Slops of Aiming;Sarsenett-Beinlinge des Zielens;Trousses de pisteur en sarcenet;サーセネット・レンジャースロップ
42185;Br'aaxskin Sandals of Aiming;Br'aaxleder-Sandalen des Zielens;Sandales de pisteur en cuir de br'aax;ブラーシャ・レンジャーサンダル
42186;Sarcenet Headband of Scouting;Sarsenett-Stirnband des Spähens;Bandeau d'éclaireur en sarcenet;サーセネット・スカウトヘッドバンド
42187;Sarcenet Chestwrap of Scouting;Sarsenett-Brustwickel des Spähens;Cache-poitrine d'éclaireur en sarcenet;サーセネット・スカウトチェストラップ
42188;Br'aaxskin Armlets of Scouting;Br'aaxleder-Armreife des Spähens;Brassards d'éclaireur en cuir de br'aax;ブラーシャ・スカウトアームレット
42189;Sarcenet Slops of Scouting;Sarsenett-Beinlinge des Spähens;Trousses d'éclaireur en sarcenet;サーセネット・スカウトスロップ
42190;Br'aaxskin Sandals of Scouting;Br'aaxleder-Sandalen des Spähens;Sandales d'éclaireur en cuir de br'aax;ブラーシャ・スカウトサンダル
42191;Br'aaxskin Headband of Healing;Sarsenett-Stirnband der Heilung;Bandeau de soigneur en cuir de br'aax;ブラーシャ・ヒーラーヘッドバンド
42192;Sarcenet Chestwrap of Healing;Sarsenett-Brustwickel der Heilung;Cache-poitrine de soigneur en sarcenet;サーセネット・ヒーラーチェストラップ
42193;Pink Beryl Halfgloves of Healing;Br'aaxleder-Kurzfingerhandschuhe der Heilung;Mitaines de soigneur en béryl rose;ピンクベリル・ヒーラーハーフグローブ
42194;Sarcenet Slops of Healing;Sarsenett-Beinlinge der Heilung;Trousses de soigneur en sarcenet;サーセネット・ヒーラースロップ
42195;Br'aaxskin Sandals of Healing;Br'aaxleder-Sandalen der Heilung;Sandales de soigneur en cuir de br'aax;ブラーシャ・ヒーラーサンダル
42196;Br'aaxskin Headband of Casting;Sarsenett-Stirnband der Magie;Bandeau d'incantateur en cuir de br'aax;ブラーシャ・キャスターヘッドバンド
3352;Heavy Iron Flanchard;Schwerer Eisen-Flankenschützer;Cuissières lourdes en fer;ヘヴィアイアンフランチャード
3354;Striped Velveteen Slops;Gestreifte Samt-Beinlinge;Trousses en veloutine rayées;ベルベティーンストライプスロップ
3355;Velveteen Tights;Samtstrumpfhose;Collants en veloutine;ベルベティーンタイツ
3363;Velveteen Bottoms;Samt-Miederhose;Bas-de-corps en veloutine;ベルベティーンボトム
3365;Velveteen Trousers;Samthose;Pantalon en veloutine;ベルベティーントラウザー
3367;Toadskin Brais;Krötenleder-Braies;Brailles en cuir de crapaud;トードブレー
3369;Toadskin Culottes;Krötenleder-Kniebundhose;Culotte en cuir de crapaud;トードキュロット
3370;Padded Velveteen Trousers;Gefütterte Samthose;Pantalon en veloutine renforcé;ベルベティーントラウザーDX
3372;Velveteen Gaskins;Samt-Gaskin;Grègues en veloutine;ベルベティーンガスキン
3377;Toadskin Breeches;Krötenleder-Reiterhose;Braies en cuir de crapaud;トードブリーチ
3379;Linen Chausses;Leinen-Chausses;Chausses en lin;リネンショース
5679;Battledance Materia I;Fechtkunst-Materia I;Matéria de la parade stratégique I;剛柔のマテリア
5680;Battledance Materia II;Fechtkunst-Materia II;Matéria de la parade stratégique II;剛柔のマテリラ
5681;Battledance Materia III;Fechtkunst-Materia III;Matéria de la parade stratégique III;剛柔のマテリダ
5682;Battledance Materia IV;Fechtkunst-Materia IV;Matéria de la parade stratégique IV;剛柔のマテリガ
5683;Battledance Materia V;Fechtkunst-Materia V;Matéria de la parade stratégique V;剛柔のマテリジャ
35073;Classical Signifer's Culottes;Klassische Signiferi-Pantalons;Culotte de signifer classique;クラシカルシグニフェル・キュロット
35074;Classical Signifer's Caligae;Klassische Signiferi-Caligae ;Caligae de signifer classiques;クラシカルシグニフェル・カリガ
35075;Classical Earrings of Fending;Klassische Ohrringe der Verteidigung;Boucles d'oreilles de protecteur classiques;クラシカル・ディフェンダーイヤリング
35076;Classical Earrings of Slaying;Klassische Ohrringe des Schlachtens;Boucles d'oreilles d'attaquant classiques;クラシカル・アタッカーイヤリング
35077;Classical Earrings of Aiming;Klassische Ohrringe des Zielens;Boucles d'oreilles de pisteur classiques;クラシカル・レンジャーイヤリング
35078;Classical Earrings of Healing;Klassische Ohrringe der Heilung;Boucles d'oreilles de soigneur classiques;クラシカル・ヒーラーイヤリング
35079;Classical Earrings of Casting;Klassische Ohrringe der Magie;Boucles d'oreilles d'incantateur classiques;クラシカル・キャスターイヤリング
35080;Classical Choker of Fending;Klassische Halsberge der Verteidigung;Ras de cou de protecteur classique;クラシカル・ディフェンダーチョーカー
35081;Classical Choker of Slaying;Klassische Halsberge des Schlachtens;Ras de cou d'attaquant classique;クラシカル・アタッカーチョーカー
35082;Classical Choker of Aiming;Klassische Halsberge des Zielens;Ras de cou de pisteur classique;クラシカル・レンジャーチョーカー
35083;Classical Choker of Healing;Klassische Halsberge der Heilung;Ras de cou de soigneur classique;クラシカル・ヒーラーチョーカー
35084;Classical Choker of Casting;Klassische Halsberge der Magie;Ras de cou d'incantateur classique;クラシカル・キャスターチョーカー
35085;Classical Wristband of Fending;Klassisches Armband der Verteidigung;Poignet de protecteur classique;クラシカル・ディフェンダーリストバンド
35086;Classical Wristband of Slaying;Klassisches Armband des Schlachtens;Poignet d'attaquant classique;クラシカル・アタッカーリストバンド
35087;Classical Wristband of Aiming;Klassisches Armband des Zielens;Poignet de pisteur classique;クラシカル・レンジャーリストバンド
35088;Classical Wristband of Healing;Klassisches Armband der Heilung;Poignet de soigneur classique;クラシカル・ヒーラーリストバンド
5005;Garpike;Knochenhecht;Orphie;ガー
5006;Ilsabardian Bass;Ilsabard-Barsch;Bar d'Ilsabard;イルサバードバス
5007;Paglth'an Discus;Paglth'an-Scheibe;Discus de Paglth'an;パガルザンディスカス
5008;Boxing Pleco;Boxender Harnischwels;Pléco adonis;ボクシングプレコ
5009;Kissing Trout;Küssende Forelle;Truite de Nymeia;ニメーヤトラウト
5010;Angry Pike;Wütender Hecht;Brochet de Halone;ハルオーネパイク
5011;Goldfish;Goldfisch;Cyprin doré;金魚
5012;Vampire Lampern;Vampir-Neunauge;Lamproie vampire;キュウケツヤツメ
5013;Wandering Sculpin;Wanderer-Groppe;Chabot d'Oschon;ワンダラースカルピン
5014;Cave Cherax;Höhlen-Cherax;Cherax des cavernes;ケーブヤビー
5015;Coeurlfish;Coeurlfisch;Poisson coeurl;クァールフィッシュ
5016;Giant Donko;Riesen-Donko;Donko géant;大鈍甲
5017;Sundisc;Sonnenscheibe;Discus solaire;サンディスク
5018;Alligator Garfish;Alligatorhecht;Orphie crocodile;アリゲーターガー
5019;Wootz Knifefish;Wootz-Messerfisch;Poisson couteau wootz;ウーツナイフフィッシュ
5020;Giant Catfish;Riesenwels;Poisson-chat géant;オオナマズ
20718;Hingan Flooring;Hingashi-Holzboden;Parquet hingashien;白銀床板
20720;Hingan Hanging Bonbori Lamp;Hinganische Bonbori-Hängelampe;Lampe hingashienne suspendue (bonbori);白銀吊りぼんぼり
20721;Hingan Hanging Andon Lamp;Hinganische Andon-Hängelampe;Lampe hingashienne suspendue (andon);白銀吊り行燈
20722;Hingan Hanging Toro Lamp;Hinganische Toro-Hängelampe;Lampe hingashienne suspendue (toro);白銀吊り灯篭
20723;Small Shirogane Castle Walls;Kleine Shirogane-Burgwand;Fortification de maisonnette hingashienne;白銀城造平屋壁
20724;Medium Shirogane Castle Walls;Mittelgroße Shirogane-Burgwand;Fortification de pavillon hingashien;白銀城造屋敷壁
20725;Large Shirogane Castle Walls;Große Shirogane-Burgwand;Fortification de villa hingashienne;白銀城造御殿壁
20726;Hingan Desk;Hingashi-Schreibtisch;Bureau hingashien;文机
20727;Hingan Sitting Table;Hingashi-Esstisch;Table hingashienne;座卓
20728;Hingan Bench;Hingashi-Sitzbank;Banc hingashien;縁台
20729;Hingan Chair;Hingashi-Sessel;Chaise hingashienne;白銀椅子
20730;Hingan Sofa;Hingashi-Sofa;Sofa hingashien;白銀長椅子
20731;Hingan Bed;Hingashi-Bett;Lit hingashien;白銀寝台
20732;Hingan Sideboard;Kleine Hingashi-Kommode;Dressoir hingashien;白銀用箪笥
20733;Hingan Wardrobe;Hingashi-Kommode;Penderie hingashienne;白銀箪笥
20734;Hingan Bookshelf;Hingashi-Bücherschrank;Bibliothèque hingashienne;白銀本棚
21127;Sohm Al Painting;Gemälde „Sohm Al“;Sohm Al;風景画:ソーム・アル
21128;Arkhitekton Painting;Gemälde „Arkhitekton“;L'Arkhitékton;風景画:大工房アーキテクトン
21129;Answering Quarter Painting;Gemälde „Akademie-Viertel“;Le quartier académique;風景画:シャーレアン学士街
21130;Cenotaph Painting;Gemälde „Zenotaph“;Le Cénotaphe;風景画:セノタフ大石碑
21131;Tipped Ewer Painting;Gemälde „Kippender Krug“;L'Aiguière inclinée;風景画:知神の水瓶
21132;Great Gubal Library Painting;Gemälde „Große Gubal-Bibliothek“;La Grande bibliothèque de Gubal;風景画:グブラ幻想図書館
21133;Orn Wild Painting;Gemälde „Orn-Busch“;L'étendue d'Orn;風景画:オーン原生林
21134;Saint Mocianne's Arboretum Painting;Gemälde „Sankt Mocianne-Arboretum“;L'Arboretum Sainte-Mocianne;風景画:聖モシャーヌ植物園
21135;Moghome Painting;Gemälde „Moglingen“;Le Nid-Mog;風景画:モグモグホーム
21136;Aery Painting;Gemälde „Nest des Drachen“;L'Aire;風景画:ドラゴンズエアリー
21137;Tharl Oom Khash Painting;Gemälde „Tharl Oom Khash“;Tharl Oom Khash;風景画:サルウーム・カシュ
21138;Zenith Painting;Gemälde „Kreidetempel“;Zénith;風景画:白亜の宮殿
21139;Lost Landlord Painting;Gemälde „Der Verirrte Grundherr“;L'Isolé;風景画:ランドロード像
21140;House of Letters Painting;Gemälde „Haus der Blätter“;La Maison des lettreux;風景画:手紙の家
21141;Rookery Painting;Gemälde „Drachenkorridor“;La Roquerie;風景画:飛竜泊
21142;Whilom River Painting;Gemälde „Der Weiland“;La rivière Vairlame;風景画:ウィロームリバー
21709;Silvergrace Rapier;Silbergunst-Rapier;Rapière en graçargent;グレースレイピア
21710;Nightsteel Shield;Nachtstahl-Schild;Bouclier en noctacier;ナイトスチールシールド
21711;Nightsteel Helm of Fending;Nachtstahl-Helm der Verteidigung;Casque de protecteur en noctacier;ナイトスチール・ディフェンダーヘルム
21712;Nightsteel Armor of Fending;Nachtstahl-Rüstung der Verteidigung;Armure de protecteur en noctacier;ナイトスチール・ディフェンダーアーマー
21713;Nightsteel Gauntlets of Fending;Nachtstahl-Panzerhandschuhe der Verteidigung;Gantelets de protecteur en noctacier;ナイトスチール・ディフェンダーガントレット
21714;True Linen Skirt of Fending;Reinleinen-Rock der Verteidigung;Jupe de protecteur en lin hingashien;トゥルーリネン・ディフェンダースカート
